,zipcode,local,zip_trunck,count_CP,moyenne,mediane
0,612,Saint-Nicolas,610,0,,
1,1000,BRUXELLES,1000,1014,593861.1380670612,370500.0
2,1005,Assemblée Réunie de la Commission Communautaire,1000,0,593861.1380670612,370500.0
3,1006,Raad van de Vlaamse Gemeenschapscommissie,1000,0,593861.1380670612,370500.0
4,1007,Assemblée de la Commission Communautaire Française,1000,0,593861.1380670612,370500.0
5,1008,Chambre des Représentants,1000,0,593861.1380670612,370500.0
6,1009,Senat de Belgique,1000,0,593861.1380670612,370500.0
7,1011,Vlaams parlement,1010,0,,
8,1012,Parlement de la Communauté française,1010,0,,
9,1020,Laeken,1020,121,314982.5041322314,249500.0
10,1030,SCHAERBEEK,1030,374,361088.5320855615,275000.0
11,1031,Organisations Sociales Chrétiennes,1030,0,361088.5320855615,275000.0
12,1033,RTL-TVI,1030,0,361088.5320855615,275000.0
13,1035,Ministère de la Région de Bruxelles Capitale,1030,0,361088.5320855615,275000.0
14,1040,ETTERBEEK,1040,424,600834.8726415094,490000.0
15,1041,International Press Center,1040,0,600834.8726415094,490000.0
16,1043,VRT,1040,0,600834.8726415094,490000.0
17,1044,RTBF,1040,0,600834.8726415094,490000.0
18,1046,European External Action Service,1040,0,600834.8726415094,490000.0
19,1047,Parlement Européen,1040,0,600834.8726415094,490000.0
20,1048,Union Européenne - Conseil,1040,0,600834.8726415094,490000.0
21,1049,Union Européenne - Commission,1040,0,600834.8726415094,490000.0
22,1050,IXELLES,1050,1273,947636.1437549096,575000.0
23,1060,SAINT-GILLES,1060,221,580678.3800904978,445000.0
24,1070,ANDERLECHT,1070,488,307434.2725409836,249999.5
25,1080,MOLENBEEK-SAINT-JEAN,1080,297,293898.22895622894,235000.0
26,1081,KOEKELBERG,1080,118,293898.22895622894,235000.0
27,1082,BERCHEM-SAINTE-AGATHE,1080,83,293898.22895622894,235000.0
28,1083,GANSHOREN,1080,177,293898.22895622894,235000.0
29,1090,JETTE,1090,194,320085.40206185565,236999.5
30,1099,Bruxelles X,1090,0,320085.40206185565,236999.5
31,1100,Postcheque,1100,0,,
32,1101,Scanning,1100,0,,
33,1105,ACTISOC,1100,0,,
34,1110,OTAN,1110,0,,
35,1120,Neder-Over-Heembeek,1120,79,333729.5189873418,295900.0
36,1130,Haren,1130,16,382124.6875,372499.5
37,1140,EVERE,1140,293,322856.5563139932,295000.0
38,1150,WOLUWE-SAINT-PIERRE,1150,357,835201.3081232493,645000.0
39,1160,AUDERGHEM,1160,341,439891.0410557185,375000.0
40,1170,WATERMAEL-BOITSFORT,1170,125,1081651.216,580000.0
41,1180,UCCLE,1180,1128,819086.804964539,515000.0
42,1190,FOREST,1190,192,531669.6770833334,342499.5
43,1200,WOLUWE-SAINT-LAMBERT,1200,368,477070.45652173914,376999.5
44,1210,SAINT-JOSSE-TEN-NOODE,1210,50,415079.62,304499.5
45,1212,SPF Mobilité,1210,0,415079.62,304499.5
46,1300,WAVRE,1300,327,363821.6727828746,295000.0
47,1300,Limal,1300,327,363821.6727828746,295000.0
48,1301,Bierges,1300,35,363821.6727828746,295000.0
49,1310,LA HULPE,1310,44,811545.1363636364,592500.0
50,1315,Opprebais,1310,28,811545.1363636364,592500.0
51,1315,Glimes,1310,28,811545.1363636364,592500.0
52,1315,Piétrebais,1310,28,811545.1363636364,592500.0
53,1315,Roux-Miroir,1310,28,811545.1363636364,592500.0
54,1315,INCOURT,1310,28,811545.1363636364,592500.0
55,1320,Tourinnes-La-Grosse,1320,14,404094.28571428574,364913.0
56,1320,Hamme-Mille,1320,14,404094.28571428574,364913.0
57,1320,Nodebais,1320,14,404094.28571428574,364913.0
58,1320,BEAUVECHAIN,1320,14,404094.28571428574,364913.0
59,1320,L'Ecluse,1320,14,404094.28571428574,364913.0
60,1325,CHAUMONT-GISTOUX,1320,46,404094.28571428574,364913.0
61,1325,Corroy-Le-Grand,1320,46,404094.28571428574,364913.0
62,1325,Bonlez,1320,46,404094.28571428574,364913.0
63,1325,Longueville,1320,46,404094.28571428574,364913.0
64,1325,Dion-Valmont,1320,46,404094.28571428574,364913.0
65,1330,RIXENSART,1330,58,510177.8448275862,474999.5
66,1331,Rosières,1330,4,484422.16161616164,474999.5
67,1332,Genval,1330,37,510177.8448275862,474999.5
68,1340,OTTIGNIES-LOUVAIN-LA-NEUVE,1340,56,354927.98214285716,347499.0
69,1340,Ottignies,1340,56,354927.98214285716,347499.0
70,1341,Céroux-Mousty,1340,16,354927.98214285716,347499.0
71,1342,Limelette,1340,20,354927.98214285716,347499.0
72,1348,Louvain-La-Neuve,1340,229,354927.98214285716,347499.0
73,1350,Noduwez,1350,61,280507.81967213115,275000.0
74,1350,Folx-Les-Caves,1350,61,280507.81967213115,275000.0
75,1350,Jauche,1350,61,280507.81967213115,275000.0
76,1350,ORP-JAUCHE,1350,61,280507.81967213115,275000.0
77,1350,Enines,1350,61,280507.81967213115,275000.0
78,1350,Marilles,1350,61,280507.81967213115,275000.0
79,1350,Jandrain-Jandrenouille,1350,61,280507.81967213115,275000.0
80,1350,Orp-Le-Grand,1350,61,280507.81967213115,275000.0
81,1357,Neerheylissem,1350,14,280507.81967213115,275000.0
82,1357,Linsmeau,1350,14,280507.81967213115,275000.0
83,1357,Opheylissem,1350,14,280507.81967213115,275000.0
84,1357,HÉLÉCINE,1350,14,280507.81967213115,275000.0
85,1360,Malèves-Sainte-Marie-Wastinnes,1360,19,311118.5263157895,292999.0
86,1360,Thorembais-Saint-Trond,1360,19,311118.5263157895,292999.0
87,1360,Orbais,1360,19,311118.5263157895,292999.0
88,1360,Thorembais-Les-Béguines,1360,19,311118.5263157895,292999.0
89,1360,PERWEZ,1360,19,311118.5263157895,292999.0
90,1367,Grand-Rosière-Hottomont,1360,44,311118.5263157895,292999.0
91,1367,RAMILLIES,1360,44,311118.5263157895,292999.0
92,1367,Bomal,1360,44,311118.5263157895,292999.0
93,1367,Mont-Saint-André,1360,44,311118.5263157895,292999.0
94,1367,Autre-Eglise,1360,44,311118.5263157895,292999.0
95,1367,Gérompont,1360,44,311118.5263157895,292999.0
96,1367,Huppaye,1360,44,311118.5263157895,292999.0
97,1367,Geest-Gérompont-Petit-Rosière,1360,44,311118.5263157895,292999.0
98,1370,Piétrain,1370,148,278368.64864864864,254999.0
99,1370,Saint-Remy-Geest,1370,148,278368.64864864864,254999.0
100,1370,Mélin,1370,148,278368.64864864864,254999.0
101,1370,JODOIGNE,1370,148,278368.64864864864,254999.0
102,1370,Dongelberg,1370,148,278368.64864864864,254999.0
103,1370,Saint-Jean-Geest,1370,148,278368.64864864864,254999.0
104,1370,Zétrud-Lumay,1370,148,278368.64864864864,254999.0
105,1370,Jodoigne-Souveraine,1370,148,278368.64864864864,254999.0
106,1370,Jauchelette,1370,148,278368.64864864864,254999.0
107,1370,Lathuy,1370,148,278368.64864864864,254999.0
108,1380,Maransart,1380,137,1359240.4160583941,895000.0
109,1380,Plancenoit,1380,137,1359240.4160583941,895000.0
110,1380,Lasne-Chapelle-Saint-Lambert,1380,137,1359240.4160583941,895000.0
111,1380,Couture-Saint-Germain,1380,137,1359240.4160583941,895000.0
112,1380,LASNE,1380,137,1359240.4160583941,895000.0
113,1380,Ohain,1380,137,1359240.4160583941,895000.0
114,1390,GREZ-DOICEAU,1390,92,559868.3478260869,420000.0
115,1390,Bossut-Gottechain,1390,92,559868.3478260869,420000.0
116,1390,Biez,1390,92,559868.3478260869,420000.0
117,1390,Nethen,1390,92,559868.3478260869,420000.0
118,1390,Archennes,1390,92,559868.3478260869,420000.0
119,1400,Monstreux,1400,149,347853.4765100671,265999.0
120,1400,NIVELLES,1400,149,347853.4765100671,265999.0
121,1401,Baulers,1400,1,348378.58278145693,265999.0
122,1402,Thines,1400,1,348378.58278145693,265999.0
123,1404,Bornival,1400,0,348378.58278145693,265999.0
124,1410,WATERLOO,1410,286,575513.993006993,384999.0
125,1420,BRAINE-L'ALLEUD,1420,308,437345.538961039,373999.0
126,1421,Ophain-Bois-Seigneur-Isaac,1420,10,437345.538961039,373999.0
127,1428,Lillois-Witterzée,1420,14,437345.538961039,373999.0
128,1430,REBECQ,1430,39,372085.358974359,320000.0
129,1430,Rebecq-Rognon,1430,39,372085.358974359,320000.0
130,1430,Bierghes,1430,39,372085.358974359,320000.0
131,1430,Quenast,1430,39,372085.358974359,320000.0
132,1435,Corbais,1430,149,372085.358974359,320000.0
133,1435,Hévillers,1430,149,372085.358974359,320000.0
134,1435,MONT-SAINT-GUIBERT,1430,149,372085.358974359,320000.0
135,1440,Wauthier-Braine,1440,45,343110.97777777776,295000.0
136,1440,BRAINE-LE-CHÂTEAU,1440,45,343110.97777777776,295000.0
137,1450,Cortil-Noirmont,1450,6,286433.0,244999.5
138,1450,CHASTRE,1450,6,286433.0,244999.5
139,1450,Chastre-Villeroux-Blanmont,1450,6,286433.0,244999.5
140,1450,Saint-Géry,1450,6,286433.0,244999.5
141,1450,Gentinnes,1450,6,286433.0,244999.5
142,1457,Tourinnes-Saint-Lambert,1450,13,286433.0,244999.5
143,1457,Walhain-Saint-Paul,1450,13,286433.0,244999.5
144,1457,WALHAIN,1450,13,286433.0,244999.5
145,1457,Nil-Saint-Vincent-Saint-Martin,1450,13,286433.0,244999.5
146,1460,Virginal-Samme,1460,19,537683.5263157894,279999.0
147,1460,ITTRE,1460,19,537683.5263157894,279999.0
148,1461,Haut-Ittre,1460,0,537683.5263157894,279999.0
149,1470,Bousval,1470,71,433261.71830985916,335000.0
150,1470,GENAPPE,1470,71,433261.71830985916,335000.0
151,1470,Baisy-Thy,1470,71,433261.71830985916,335000.0
152,1471,Loupoigne,1470,3,431923.48484848486,335000.0
153,1472,Vieux-Genappe,1470,15,433261.71830985916,335000.0
154,1473,Glabais,1470,9,433261.71830985916,335000.0
155,1474,Ways,1470,1,431923.48484848486,335000.0
156,1476,Houtain-Le-Val,1470,0,431923.48484848486,335000.0
157,1480,Clabecq,1480,347,274150.05475504324,231869.0
158,1480,Oisquercq,1480,347,274150.05475504324,231869.0
159,1480,Saintes,1480,347,274150.05475504324,231869.0
160,1480,TUBIZE,1480,347,274150.05475504324,231869.0
161,1490,COURT-SAINT-ETIENNE,1490,135,279297.25925925927,265999.0
162,1495,Tilly,1490,16,279297.25925925927,265999.0
163,1495,Mellery,1490,16,279297.25925925927,265999.0
164,1495,Marbais,1490,16,279297.25925925927,265999.0
165,1495,Sart-Dames-Avelines,1490,16,279297.25925925927,265999.0
166,1495,VILLERS-LA-VILLE,1490,16,279297.25925925927,265999.0
167,1500,HALLE,1500,424,322807.13679245283,284999.5
168,1501,Buizingen,1500,12,322807.13679245283,284999.5
169,1502,Lembeek,1500,34,322807.13679245283,284999.5
170,1540,HERNE,1540,12,292429.75,267283.0
171,1540,Herfelingen,1540,12,292429.75,267283.0
172,1541,Sint-Pieters-Kapelle,1540,0,356197.0625,267283.0
173,1547,BIÉVÈNE,1540,4,356197.0625,267283.0
174,1560,HOEILAART,1560,18,649272.0,426550.0
175,1570,Tollembeek,1570,54,293069.14814814815,311999.5
176,1570,GALMAARDEN,1570,54,293069.14814814815,311999.5
177,1570,Vollezele,1570,54,293069.14814814815,311999.5
178,1600,Oudenaken,1600,101,378092.5643564357,315425.0
179,1600,SINT-PIETERS-LEEUW,1600,101,378092.5643564357,315425.0
180,1600,Sint-Laureins-Berchem,1600,101,378092.5643564357,315425.0
181,1601,Ruisbroek,1600,98,378092.5643564357,315425.0
182,1602,Vlezenbeek,1600,11,378092.5643564357,315425.0
183,1620,DROGENBOS,1620,13,307815.3076923077,282900.0
184,1630,LINKEBEEK,1630,23,577695.1739130435,364999.0
185,1640,RHODE-SAINT-GENÈSE,1640,103,1224902.3786407767,628999.0
186,1650,BEERSEL,1650,28,594999.25,509999.5
187,1651,Lot,1650,7,594999.25,509999.5
188,1652,Alsemberg,1650,48,594999.25,509999.5
189,1653,Dworp,1650,60,594999.25,509999.5
190,1654,Huizingen,1650,3,412034.3630136986,509999.5
191,1670,PEPINGEN,1670,7,486457.71428571426,354974.0
192,1670,Bogaarden,1670,7,486457.71428571426,354974.0
193,1670,Heikruis,1670,7,486457.71428571426,354974.0
194,1671,Elingen,1670,0,486457.71428571426,354974.0
195,1673,Beert,1670,0,486457.71428571426,354974.0
196,1674,Bellingen,1670,0,486457.71428571426,354974.0
197,1700,Sint-Ulriks-Kapelle,1700,220,367871.0590909091,311175.0
198,1700,Sint-Martens-Bodegem,1700,220,367871.0590909091,311175.0
199,1700,DILBEEK,1700,220,367871.0590909091,311175.0
200,1701,Itterbeek,1700,8,367871.0590909091,311175.0
201,1702,Groot-Bijgaarden,1700,28,367871.0590909091,311175.0
202,1703,Schepdaal,1700,28,367871.0590909091,311175.0
203,1730,Bekkerzeel,1730,90,363600.14444444445,296378.5
204,1730,Mollem,1730,90,363600.14444444445,296378.5
205,1730,Kobbegem,1730,90,363600.14444444445,296378.5
206,1730,ASSE,1730,90,363600.14444444445,296378.5
207,1731,Zellik,1730,72,363600.14444444445,296378.5
208,1731,Relegem,1730,72,363600.14444444445,296378.5
209,1733,HighCo DATA,1730,0,356727.94444444444,296378.5
210,1740,TERNAT,1740,11,385340.7272727273,379999.0
211,1741,Wambeek,1740,2,334992.52459016396,379999.0
212,1742,Sint-Katherina-Lombeek,1740,27,385340.7272727273,379999.0
213,1745,Mazenzele,1740,82,385340.7272727273,379999.0
214,1745,OPWIJK,1740,82,385340.7272727273,379999.0
215,1750,Sint-Martens-Lennik,1750,21,532142.6666666666,359000.0
216,1750,LENNIK,1750,21,532142.6666666666,359000.0
217,1750,Sint-Kwintens-Lennik,1750,21,532142.6666666666,359000.0
218,1750,Gaasbeek,1750,21,532142.6666666666,359000.0
219,1755,Leerbeek,1750,155,532142.6666666666,359000.0
220,1755,GOOIK,1750,155,532142.6666666666,359000.0
221,1755,Kester,1750,155,532142.6666666666,359000.0
222,1755,Oetingen,1750,155,532142.6666666666,359000.0
223,1760,Strijtem,1760,7,365663.28571428574,350000.0
224,1760,ROOSDAAL,1760,7,365663.28571428574,350000.0
225,1760,Onze-Lieve-Vrouw-Lombeek,1760,7,365663.28571428574,350000.0
226,1760,Pamel,1760,7,365663.28571428574,350000.0
227,1761,Borchtlombeek,1760,0,365663.28571428574,350000.0
228,1770,LIEDEKERKE,1770,57,293736.84210526315,286574.0
229,1780,WEMMEL,1780,138,442782.04347826086,296500.0
230,1785,Brussegem,1780,75,442782.04347826086,296500.0
231,1785,MERCHTEM,1780,75,442782.04347826086,296500.0
232,1785,Hamme,1780,75,442782.04347826086,296500.0
233,1790,AFFLIGEM,1790,49,379894.63265306124,363802.0
234,1790,Hekelgem,1790,49,379894.63265306124,363802.0
235,1790,Teralfene,1790,49,379894.63265306124,363802.0
236,1790,Essene,1790,49,379894.63265306124,363802.0
237,1800,VILVOORDE,1800,198,346388.6313131313,322000.0
238,1800,Peutie,1800,198,346388.6313131313,322000.0
239,1804,Cargovil,1800,0,346388.6313131313,322000.0
240,1818,VTM,1810,0,,
241,1820,Perk,1820,21,396380.71428571426,385000.0
242,1820,Melsbroek,1820,21,396380.71428571426,385000.0
243,1820,STEENOKKERZEEL,1820,21,396380.71428571426,385000.0
244,1830,MACHELEN,1830,47,285424.8085106383,264999.0
245,1831,Diegem,1830,12,285424.8085106383,264999.0
246,1840,LONDERZEEL,1840,68,329899.0588235294,299000.0
247,1840,Steenhuffel,1840,68,329899.0588235294,299000.0
248,1840,Malderen,1840,68,329899.0588235294,299000.0
249,1850,GRIMBERGEN,1850,65,473226.2153846154,349000.0
250,1851,Humbeek,1850,20,473226.2153846154,349000.0
251,1852,Beigem,1850,22,473226.2153846154,349000.0
252,1853,Strombeek-Bever,1850,79,473226.2153846154,349000.0
253,1860,MEISE,1860,25,560479.8,450000.0
254,1861,Wolvertem,1860,65,560479.8,450000.0
255,1880,Nieuwenrode,1880,13,341369.1538461539,295000.0
256,1880,KAPELLE-OP-DEN-BOS,1880,13,341369.1538461539,295000.0
257,1880,Ramsdonk,1880,13,341369.1538461539,295000.0
258,1910,Berg,1910,24,415124.875,375000.0
259,1910,KAMPENHOUT,1910,24,415124.875,375000.0
260,1910,Nederokkerzeel,1910,24,415124.875,375000.0
261,1910,Buken,1910,24,415124.875,375000.0
262,1930,ZAVENTEM,1930,52,389072.03846153844,339273.0
263,1930,Nossegem,1930,52,389072.03846153844,339273.0
264,1931,Brucargo,1930,0,590432.2408376964,339273.0
265,1932,Sint-Stevens-Woluwe,1930,13,389072.03846153844,339273.0
266,1933,Sterrebeek,1930,126,389072.03846153844,339273.0
267,1934,Office Exchange Brussels Airport Remailing,1930,0,590432.2408376964,339273.0
268,1935,Corporate Village,1930,0,590432.2408376964,339273.0
269,1950,KRAAINEM,1950,189,823028.3862433862,565000.0
270,1970,WEZEMBEEK-OPPEM,1970,42,641424.6428571428,464474.5
271,1980,Eppegem,1980,27,408629.5925925926,379000.0
272,1980,ZEMST,1980,27,408629.5925925926,379000.0
273,1981,Hofstade,1980,5,408629.5925925926,379000.0
274,1982,Weerde,1980,28,408629.5925925926,379000.0
275,1982,Elewijt,1980,28,408629.5925925926,379000.0
276,2000,ANTWERPEN,2000,1125,526663.9786666667,345000.0
277,2018,ANTWERPEN,2010,369,,
278,2020,ANTWERPEN,2020,36,235471.80555555556,224000.0
279,2030,ANTWERPEN,2030,2,291500.0,291500.0
280,2040,Lillo,2040,11,304181.7272727273,279000.0
281,2040,Zandvliet,2040,11,304181.7272727273,279000.0
282,2040,Berendrecht,2040,11,304181.7272727273,279000.0
283,2040,ANTWERPEN,2040,11,304181.7272727273,279000.0
284,2050,ANTWERPEN,2050,46,358416.9347826087,333810.5
285,2060,ANTWERPEN,2060,131,368141.1832061069,275000.0
286,2070,ZWIJNDRECHT,2070,58,364379.3103448276,337000.0
287,2070,Burcht,2070,58,364379.3103448276,337000.0
288,2099,Antwerpen x,2090,0,,
289,2100,Deurne,2100,310,267154.2806451613,249750.0
290,2110,WIJNEGEM,2110,39,454961.53846153844,328000.0
291,2140,Borgerhout,2140,129,276853.72868217056,235000.0
292,2150,BORSBEEK,2150,26,261863.38461538462,249000.0
293,2160,WOMMELGEM,2160,22,344549.9090909091,340350.0
294,2170,Merksem,2170,174,309040.7413793103,249000.0
295,2180,Ekeren,2180,64,352400.65625,305250.0
296,2200,Morkhoven,2200,241,297416.1825726141,275000.0
297,2200,Noorderwijk,2200,241,297416.1825726141,275000.0
298,2200,HERENTALS,2200,241,297416.1825726141,275000.0
299,2220,HEIST-OP-DEN-BERG,2220,161,409818.9130434783,339000.0
300,2220,Hallaar,2220,161,409818.9130434783,339000.0
301,2221,Booischot,2220,15,409818.9130434783,339000.0
302,2222,Itegem,2220,28,409818.9130434783,339000.0
303,2222,Wiekevorst,2220,28,409818.9130434783,339000.0
304,2223,Schriek,2220,2,390450.1844660194,339000.0
305,2230,Ramsel,2230,19,272215.2105263158,250000.0
306,2230,HERSELT,2230,19,272215.2105263158,250000.0
307,2235,Westmeerbeek,2230,12,272215.2105263158,250000.0
308,2235,Houtvenne,2230,12,272215.2105263158,250000.0
309,2235,HULSHOUT,2230,12,272215.2105263158,250000.0
310,2240,Viersel,2240,42,334352.85714285716,299500.0
311,2240,Massenhoven,2240,42,334352.85714285716,299500.0
312,2240,ZANDHOVEN,2240,42,334352.85714285716,299500.0
313,2242,Pulderbos,2240,2,331134.4680851064,299500.0
314,2243,Pulle,2240,3,331134.4680851064,299500.0
315,2250,OLEN,2250,14,294227.85714285716,264095.5
316,2260,WESTERLO,2260,66,296926.51515151514,276999.5
317,2260,Tongerlo,2260,66,296926.51515151514,276999.5
318,2260,Zoerle-Parwijs,2260,66,296926.51515151514,276999.5
319,2260,Oevel,2260,66,296926.51515151514,276999.5
320,2270,HERENTHOUT,2270,17,311045.1176470588,299900.0
321,2275,Poederlee,2270,40,311045.1176470588,299900.0
322,2275,LILLE,2270,40,311045.1176470588,299900.0
323,2275,Gierle,2270,40,311045.1176470588,299900.0
324,2275,Wechelderzande,2270,40,311045.1176470588,299900.0
325,2280,GROBBENDONK,2280,7,282928.5714285714,278000.0
326,2288,Bouwel,2280,2,297722.1111111111,278000.0
327,2290,VORSELAAR,2290,6,269049.8333333333,273300.0
328,2300,TURNHOUT,2300,397,388939.6725440806,299000.0
329,2310,RIJKEVORSEL,2310,12,347250.0,322000.0
330,2320,HOOGSTRATEN,2320,118,396324.406779661,317000.0
331,2321,Meer,2320,1,395518.3870967742,317000.0
332,2322,Minderhout,2320,3,395518.3870967742,317000.0
333,2323,Wortel,2320,0,395518.3870967742,317000.0
334,2328,Meerle,2320,2,395518.3870967742,317000.0
335,2330,MERKSPLAS,2330,7,363354.85714285716,310000.0
336,2340,BEERSE,2340,45,495220.5333333333,319500.0
337,2340,Vlimmeren,2340,45,495220.5333333333,319500.0
338,2350,VOSSELAAR,2350,34,309970.5294117647,238200.0
339,2360,OUD-TURNHOUT,2360,57,446510.50877192983,291000.0
340,2370,ARENDONK,2370,10,328000.0,308500.0
341,2380,RAVELS,2380,19,224355.68421052632,138406.0
342,2381,Weelde,2380,28,224355.68421052632,138406.0
343,2382,Poppel,2380,4,350399.1923076923,138406.0
344,2387,BAARLE-HERTOG,2380,1,350399.1923076923,138406.0
345,2390,Westmalle,2390,34,380702.9411764706,344450.0
346,2390,MALLE,2390,34,380702.9411764706,344450.0
347,2390,Oostmalle,2390,34,380702.9411764706,344450.0
348,2400,MOL,2400,216,365144.212962963,303887.5
349,2430,LAAKDAL,2430,24,288458.3333333333,260000.0
350,2430,Eindhout,2430,24,288458.3333333333,260000.0
351,2430,Vorst,2430,24,288458.3333333333,260000.0
352,2431,Varendonk,2430,14,288458.3333333333,260000.0
353,2431,Veerle,2430,14,288458.3333333333,260000.0
354,2440,GEEL,2440,279,280942.9749103943,258600.0
355,2450,MEERHOUT,2450,27,302888.8888888889,273000.0
356,2460,Tielen,2460,67,326444.9104477612,286610.0
357,2460,KASTERLEE,2460,67,326444.9104477612,286610.0
358,2460,Lichtaart,2460,67,326444.9104477612,286610.0
359,2470,RETIE,2470,6,566067.3333333334,332000.0
360,2480,DESSEL,2480,26,352309.42307692306,295000.0
361,2490,BALEN,2490,41,297720.6341463415,296600.0
362,2491,Olmen,2490,0,297720.6341463415,296600.0
363,2500,Koningshooikt,2500,270,423145.7888888889,305000.0
364,2500,LIER,2500,270,423145.7888888889,305000.0
365,2520,RANST,2520,26,416057.6923076923,317000.0
366,2520,Emblem,2520,26,416057.6923076923,317000.0
367,2520,Broechem,2520,26,416057.6923076923,317000.0
368,2520,Oelegem,2520,26,416057.6923076923,317000.0
369,2530,BOECHOUT,2530,24,395279.0833333333,305000.0
370,2531,Vremde,2530,2,395219.1538461539,305000.0
371,2540,HOVE,2540,28,507907.1785714286,330975.0
372,2547,LINT,2540,9,507907.1785714286,330975.0
373,2550,Waarloos,2550,101,382919.5643564357,309000.0
374,2550,KONTICH,2550,101,382919.5643564357,309000.0
375,2560,Bevel,2560,80,328293.525,297000.0
376,2560,Kessel,2560,80,328293.525,297000.0
377,2560,NIJLEN,2560,80,328293.525,297000.0
378,2570,DUFFEL,2570,68,336974.8382352941,296000.0
379,2580,PUTTE,2580,107,354027.4672897196,295000.0
380,2580,Beerzel,2580,107,354027.4672897196,295000.0
381,2590,Gestel,2590,139,334414.23021582735,315000.0
382,2590,BERLAAR,2590,139,334414.23021582735,315000.0
383,2600,Berchem,2600,178,404924.3146067416,305000.0
384,2610,Wilrijk,2610,197,467173.02538071066,275000.0
385,2620,HEMIKSEM,2620,16,341124.875,269999.5
386,2627,SCHELLE,2620,58,341124.875,269999.5
387,2630,AARTSELAAR,2630,89,404793.30337078654,319000.0
388,2640,MORTSEL,2640,115,329706.9043478261,279000.0
389,2650,EDEGEM,2650,93,426847.27956989245,295500.0
390,2660,Hoboken,2660,88,310080.3181818182,239000.0
391,2800,Walem,2800,409,411876.8850855746,320000.0
392,2800,MECHELEN,2800,409,411876.8850855746,320000.0
393,2801,Heffen,2800,20,411876.8850855746,320000.0
394,2811,Leest,2810,1,399760.0,
395,2811,Hombeek,2810,1,399760.0,
396,2812,Muizen,2810,4,399760.0,
397,2820,BONHEIDEN,2820,41,365019.48780487804,324900.0
398,2820,Rijmenam,2820,41,365019.48780487804,324900.0
399,2830,Blaasveld,2830,94,313816.24468085106,289000.0
400,2830,Tisselt,2830,94,313816.24468085106,289000.0
401,2830,Heindonk,2830,94,313816.24468085106,289000.0
402,2830,WILLEBROEK,2830,94,313816.24468085106,289000.0
403,2840,RUMST,2840,111,367350.8378378378,349000.0
404,2840,Terhagen,2840,111,367350.8378378378,349000.0
405,2840,Reet,2840,111,367350.8378378378,349000.0
406,2845,NIEL,2840,52,367350.8378378378,349000.0
407,2850,BOOM,2850,97,305760.76288659795,264999.0
408,2860,SINT-KATELIJNE-WAVER,2860,12,322333.25,322000.0
409,2861,Onze-Lieve-Vrouw-Waver,2860,16,322333.25,322000.0
410,2870,Ruisbroek,2870,88,359525.2159090909,303250.0
411,2870,Liezele,2870,88,359525.2159090909,303250.0
412,2870,Breendonk,2870,88,359525.2159090909,303250.0
413,2870,Puurs,2870,88,359525.2159090909,303250.0
414,2870,PUURS-SINT-AMANDS,2870,88,359525.2159090909,303250.0
415,2880,Mariekerke,2880,126,346521.6984126984,295000.0
416,2880,Weert,2880,126,346521.6984126984,295000.0
417,2880,Hingene,2880,126,346521.6984126984,295000.0
418,2880,BORNEM,2880,126,346521.6984126984,295000.0
419,2890,Lippelo,2890,35,285980.28571428574,259000.0
420,2890,Oppuurs,2890,35,285980.28571428574,259000.0
421,2890,Sint-Amands,2890,35,285980.28571428574,259000.0
422,2900,SCHOTEN,2900,92,374783.597826087,315000.0
423,2910,ESSEN,2910,15,330050.73333333334,315000.0
424,2920,KALMTHOUT,2920,29,1057027.5862068965,590000.0
425,2930,BRASSCHAAT,2930,179,658770.3631284917,425000.0
426,2940,STABROEK,2940,47,300204.91489361704,309000.0
427,2940,Hoevenen,2940,47,300204.91489361704,309000.0
428,2950,KAPELLEN,2950,53,551012.0943396227,314899.0
429,2960,BRECHT,2960,33,372903.0303030303,415000.0
430,2960,Sint-Lenaarts,2960,33,372903.0303030303,415000.0
431,2960,Sint-Job-In-'T-Goor,2960,33,372903.0303030303,415000.0
432,2970,SCHILDE,2970,109,615865.6697247706,395000.0
433,2970,S Gravenwezel,2970,109,615865.6697247706,395000.0
434,2980,ZOERSEL,2980,62,413538.6935483871,344250.0
435,2980,Halle,2980,62,413538.6935483871,344250.0
436,2990,WUUSTWEZEL,2990,46,400828.3695652174,378011.0
437,2990,Loenhout,2990,46,400828.3695652174,378011.0
438,3000,LEUVEN,3000,474,398835.082278481,354201.5
439,3001,Heverlee,3000,116,398835.082278481,354201.5
440,3010,Kessel Lo,3010,38,492592.1052631579,367000.0
441,3012,Wilsele,3010,5,492592.1052631579,367000.0
442,3018,Wijgmaal,3010,2,465466.6666666667,367000.0
443,3020,Veltem-Beisem,3020,68,356683.3382352941,339800.0
444,3020,Winksele,3020,68,356683.3382352941,339800.0
445,3020,HERENT,3020,68,356683.3382352941,339800.0
446,3040,Ottenburg,3040,10,372399.8,397999.5
447,3040,Loonbeek,3040,10,372399.8,397999.5
448,3040,Neerijse,3040,10,372399.8,397999.5
449,3040,HULDENBERG,3040,10,372399.8,397999.5
450,3040,Sint-Agatha-Rode,3040,10,372399.8,397999.5
451,3050,OUD-HEVERLEE,3050,12,486166.6666666667,480000.0
452,3051,Sint-Joris-Weert,3050,1,549184.2105263158,480000.0
453,3052,Blanden,3050,1,549184.2105263158,480000.0
454,3053,Haasrode,3050,3,549184.2105263158,480000.0
455,3054,Vaalbeek,3050,2,549184.2105263158,480000.0
456,3060,Korbeek-Dijle,3060,13,374815.0,339599.0
